"yr","mfr","mfr name","bidx","vid","cfg","carline","car/truck","cid","police","rhp","ec1","ec2","ec3","ec4","ec5","evc","trns","drv","od","etw","cmp","axle","n/v","a/c","dhp","sil","prc","prp","tnum","fuel","C/H","avcd","wt","hc","co","co2","nox","pm","mpg","target-a","target-b","target-c","set-a","set-b","set-c","engine code","eng family","valves/cyl","mfr coastdown time"
1998,490,"Mitsubishi Motors Corporation",11,"EF7-M310",0,"MITSUBISHI MIRAGE","C",112,"N",113,8,20,99,"","","102","M5","F","2",2750,9.5,3.72,43.3,"Y",6.4,"1",3,1,182040,6,"H","","",.012,.02,195,.02,"",45.8,"","","","","","","AFM","WMTXV01.8GFG","",""
1998,490,"Mitsubishi Motors Corporation",11,"EF7-M310",0,"MITSUBISHI MIRAGE","C",112,"N",113,8,20,99,"","","102","M5","F","2",2750,9.5,3.72,43.3,"Y",6.4,"1",21,1,182039,6,"C","","",.113,1.19,293,.06,"",30.3,"","","","","","","AFM","WMTXV01.8GFG","",""
1998,490,"Mitsubishi Motors Corporation",11,"EF7-M310",2,"MITSUBISHI MIRAGE","C",112,"N",113,8,20,99,"","","102","M5","F","2",2625,9.5,3.72,43.3,"Y",6.2,"1",3,31,182044,6,"H","","",.012,.02,191,.02,"",46.8,"","","","","","","AFM","WMTXV01.8GFG","",""
1998,490,"Mitsubishi Motors Corporation",11,"EF7-M310",2,"MITSUBISHI MIRAGE","C",112,"N",113,8,20,99,"","","102","M5","F","2",2625,9.5,3.72,43.3,"Y",6.2,"1",21,31,182043,6,"C","","",.097,.87,279,.09,"",31.8,"","","","","","","AFM","WMTXV01.8GFG","",""
1998,490,"Mitsubishi Motors Corporation",50,"EC4-R921",0,"MITSUBISHI 3000GT","C",181,"N",161,8,20,99,"","","102","L4","F","2",3625,8.9,3.96,37.3,"Y",6.9,"1",3,31,161764,6,"H","","",.008,0,302,.03,"",29.7,"","","","","","","ABA","WMTXV03.0GBA","",""
1998,490,"Mitsubishi Motors Corporation",50,"EC4-R921",1,"MITSUBISHI 3000GT","C",181,"N",161,8,20,99,"","","102","L4","F","2",3625,8.9,3.96,37.3,"Y",6.9,"1",3,31,161766,6,"H","","",.005,0,303,.03,"",29.6,"","","","","","","ABA","WMTXV03.0GBA","",""
1998,490,"Mitsubishi Motors Corporation",50,"EC4-R920",1,"MITSUBISHI 3000GT","C",181,"N",161,8,20,99,"","","102","M5","F","2",3500,8.9,4.15,42.4,"Y",7.5,"1",3,1,161761,6,"H","","",.015,.01,288,.03,"",31.1,"","","","","","","ABM","WMTXV03.0GBA","",""
1998,490,"Mitsubishi Motors Corporation",51,"EC4-R965",0,"MITSUBISHI 3000GT","C",181,"N",218,8,20,99,"","","102","L4","F","2",3750,10,3.96,36.6,"Y",7,"1",3,31,161783,6,"H","","",.004,0,289,.09,"",30.8,"","","","","","","ABA","WMTXV03.0GBK","",""
1998,490,"Mitsubishi Motors Corporation",51,"EC4-R965",1,"MITSUBISHI 3000GT","C",181,"N",218,8,20,99,"","","102","L4","F","2",3750,10,3.96,36.6,"Y",7,"1",3,31,161785,6,"H","","",.006,0,289,.13,"",30.8,"","","","","","","ABA","WMTXV03.0GBK","",""
1998,490,"Mitsubishi Motors Corporation",51,"EC4-R962",1,"MITSUBISHI 3000GT","C",181,"N",218,8,20,99,"","","102","M5","F","2",3750,10,4.15,41.6,"Y",7,"1",3,1,161780,6,"H","","",.009,0,280,.02,"",31.7,"","","","","","","ABM","WMTXV03.0GBK","",""
1998,490,"Mitsubishi Motors Corporation",52,"EC4-R988",1,"MITSUBISHI 3000GT","C",181,"N",320,8,20,99,"","","102","M5","4","2",4000,8,3.87,30.9,"Y",8,"1",3,1,161793,6,"H","","",.009,0,286,.02,"",31.2,"","","","","","","ABM-F","WMTXV03.0GBP","",""
1998,490,"Mitsubishi Motors Corporation",53,"EB6-R963",1,"MITSUBISHI 3000GT SPYDER","C",181,"N",218,8,20,99,"","","102","L4","F","2",4000,10,3.96,36.8,"Y",7.2,"1",2,31,172035,6,"C","","",.134,1.48,457,.05,"",19.5,"","","","","","","ABA-C","WMTXV03.0GBK","",""
1998,490,"Mitsubishi Motors Corporation",53,"EB6-R963",1,"MITSUBISHI 3000GT SPYDER","C",181,"N",218,8,20,99,"","","102","L4","F","2",4000,10,3.96,36.8,"Y",7.2,"1",3,31,172036,6,"H","","",.009,.02,294,.02,"",30.5,"","","","","","","ABA-C","WMTXV03.0GBK","",""
1998,490,"Mitsubishi Motors Corporation",53,"EB6-R963",2,"MITSUBISHI 3000GT SPYDER","C",181,"N",218,8,20,99,"","","102","L4","F","2",4000,10,3.96,36.8,"Y",7.2,"1",2,31,952604,6,"C","","",.149,1.59,441,.07,"",20,"","","","","","","ABA-C","WMTXV03.0GBK","",""
1998,490,"Mitsubishi Motors Corporation",53,"EB6-R963",2,"MITSUBISHI 3000GT SPYDER","C",181,"N",218,8,20,99,"","","102","L4","F","2",4000,10,3.96,36.8,"Y",7.2,"1",3,31,952518,6,"H","","",.014,0,299,.05,"",29.6,"","","","","","","ABA-C","WMTXV03.0GBK","",""
1998,490,"Mitsubishi Motors Corporation",54,"EB6-R992",0,"MITSUBISHI 3000GT SPYDER","C",181,"N",320,8,20,99,"","","102","M6","4","2",4500,8,3.87,30.8,"Y",8.5,"1",3,1,171846,23,"H","","",.01,.02,279,.01,"",31.5,"","","","","","","ABM-CF","WMTXV03.0GBP","",""
1998,490,"Mitsubishi Motors Corporation",54,"EB6-R992",1,"MITSUBISHI 3000GT SPYDER","C",181,"N",320,8,20,99,"","","102","M6","4","2",4500,8,3.87,30.8,"Y",8.5,"1",3,1,172017,6,"H","","",.009,.01,285,0,"",31.4,"","","","","","","ABM-CF","WMTXV03.0GBP","",""
1998,490,"Mitsubishi Motors Corporation",91,"EC7-P752",0,"MITSUBISHI MONTERO SPORT 2WD","T",143,"N",128,20,99,"","","","102","M5","R","2",3875,9.5,4.22,44.7,"Y",13.4,"1",2,1,1000542,23,"C","","",.06993,1,359,.1,"",24.8,"","","","","","","ACM","WMTXT02.4G1G",4,14.35
1998,490,"Mitsubishi Motors Corporation",91,"EC7-P752",0,"MITSUBISHI MONTERO SPORT 2WD","T",143,"N",128,20,99,"","","","102","M5","R","2",3875,9.5,4.22,44.7,"Y",13.4,"1",3,1,1000543,23,"H","","",.00318,0,285,.05,"",31.4,"","","","","","","ACM","WMTXT02.4G1G",4,14.35
1998,490,"Mitsubishi Motors Corporation",91,"EC7-P752",3,"MITSUBISHI MONTERO SPORT 2WD","T",143,"N",128,20,99,"","","","102","M5","R","2",3750,9.5,4.22,44.7,"Y",13.2,"1",2,31,1000562,6,"C","","",.07481,1.09,358,.14,"",24.6,"","","","","","","ACM","WMTXT02.4G1G",4,14.12
1998,490,"Mitsubishi Motors Corporation",91,"EC7-P752",3,"MITSUBISHI MONTERO SPORT 2WD","T",143,"N",128,20,99,"","","","102","M5","R","2",3750,9.5,4.22,44.7,"Y",13.2,"1",3,31,1000563,6,"H","","",.00308,0,282,.06,"",31.4,"","","","","","","ACM","WMTXT02.4G1G",4,14.12
1998,490,"Mitsubishi Motors Corporation",91,"EF7-P750",0,"MITSUBISHI MONTERO SPORT 2WD","T",143,"N",132,20,99,"","","","102","M5","R","2",3875,9.5,4.22,44.7,"Y",13.4,"1",3,31,9000371,6,"H","","",.009,.03,284,.04,"",31.2,"","","","","","","AFM","WMTXT02.4GFG",4,14.35
1998,490,"Mitsubishi Motors Corporation",91,"EF7-P750",0,"MITSUBISHI MONTERO SPORT 2WD","T",143,"N",132,20,99,"","","","102","M5","R","2",3875,9.5,4.22,44.7,"Y",13.4,"1",21,31,9000370,6,"C","","",.107,.77,360,.11,"",24.5,"","","","","","","AFM","WMTXT02.4GFG",4,14.35
1998,490,"Mitsubishi Motors Corporation",91,"EF7-P750",4,"MITSUBISHI MONTERO SPORT 2WD","T",143,"N",132,20,99,"","","","102","M5","R","2",3750,9.5,4.22,44.7,"Y",13.2,"1",2,31,1000782,6,"C","","",.118,1.09,357,.2,"",24.7,"","","","","","","AFM","WMTXT02.4GFG",4,14.12
1998,490,"Mitsubishi Motors Corporation",91,"EF7-P750",4,"MITSUBISHI MONTERO SPORT 2WD","T",143,"N",132,20,99,"","","","102","M5","R","2",3750,9.5,4.22,44.7,"Y",13.2,"1",3,31,1000559,6,"H","","",.013,.02,278,.07,"",31.9,"","","","","","","AFM","WMTXT02.4GFG",4,14.12
1998,490,"Mitsubishi Motors Corporation",93,"EC7-P923",1,"MITSUBISHI MONTERO SPORT 2WD","T",181,"N",165,20,99,"","","","102","L4","R","2",4000,9,4.22,39.4,"Y",13.4,"1",2,31,185592,6,"C","","",.11882,.84,418,.1,"",21.1,"","","","","","","ACA","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",93,"EC7-P923",1,"MITSUBISHI MONTERO SPORT 2WD","T",181,"N",165,20,99,"","","","102","L4","R","2",4000,9,4.22,39.4,"Y",13.4,"1",3,31,185593,6,"H","","",.0964,.19,318,.04,"",27.8,"","","","","","","ACA","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",93,"EC7-P927",4,"MITSUBISHI MONTERO SPORT 2WD","T",181,"N",165,20,99,"","","","102","L4","R","2",4000,9,4.64,41,"Y",14.3,"1",2,31,185645,6,"C","","",.10103,.9,426,.1,"",20.7,"","","","","","","ACA","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",93,"EC7-P927",4,"MITSUBISHI MONTERO SPORT 2WD","T",181,"N",165,20,99,"","","","102","L4","R","2",4000,9,4.64,41,"Y",14.3,"1",3,31,185646,6,"H","","",.01956,0,336,.01,"",26.4,"","","","","","","ACA","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",93,"EF7-P921",1,"MITSUBISHI MONTERO SPORT 2WD","T",181,"N",173,8,20,99,"","","102","L4","R","2",4000,9,4.22,39.4,"Y",13.4,"1",3,31,185601,6,"H","","",.048,.04,307,.02,"",29,"","","","","","","AFA","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",93,"EF7-P921",1,"MITSUBISHI MONTERO SPORT 2WD","T",181,"N",173,8,20,99,"","","102","L4","R","2",4000,9,4.22,39.4,"Y",13.4,"1",21,31,185600,6,"C","","",.201,1.6,409,.15,"",21.6,"","","","","","","AFA","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",93,"EF7-P925",5,"MITSUBISHI MONTERO SPORT 2WD","T",181,"N",173,8,20,99,"","","102","L4","R","2",4000,9,4.64,41,"Y",14.3,"1",2,31,185728,6,"C","","",.17,1.44,417,.17,"",21.1,"","","","","","","AFA","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",93,"EF7-P925",5,"MITSUBISHI MONTERO SPORT 2WD","T",181,"N",173,8,20,99,"","","102","L4","R","2",4000,9,4.64,41,"Y",14.3,"1",3,31,185729,6,"H","","",.041,.02,325,.01,"",27.3,"","","","","","","AFA","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",93,"EC7-P927",3,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",165,20,99,"","","","102","L4","R","2",4500,9,4.64,41,"Y",14.3,"1",2,31,185642,6,"C","","",.10665,.82,444,.1,"",19.9,"","","","","","","ACA-F","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",93,"EC7-P927",3,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",165,20,99,"","","","102","L4","R","2",4500,9,4.64,41,"Y",14.3,"1",3,31,185643,6,"H","","",.01868,0,342,.03,"",25.9,"","","","","","","ACA-F","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",93,"EF7-P925",4,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",173,8,20,99,"","","102","L4","R","2",4500,9,4.64,41,"Y",14.3,"1",3,31,185727,6,"H","","",.033,.02,333,.04,"",26.7,"","","","","","","AFA-F","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",93,"EF7-P925",4,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",173,8,20,99,"","","102","L4","R","2",4500,9,4.64,41,"Y",14.3,"1",21,31,185726,6,"C","","",.172,1.32,432,.15,"",20.5,"","","","","","","AFA-F","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",94,"EC7-P923",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",165,20,99,"","","","102","L4","4","2",4250,9,4.27,39.8,"Y",13.5,"1",2,31,185589,6,"C","","",.11648,.84,430,.1,"",20.5,"","","","","","","ACA-F","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",94,"EC7-P923",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",165,20,99,"","","","102","L4","4","2",4250,9,4.27,39.8,"Y",13.5,"1",3,31,185590,6,"H","","",.10787,.19,319,.04,"",27.7,"","","","","","","ACA-F","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",94,"EC7-P927",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",165,20,99,"","","","102","L4","4","2",4500,9,4.64,40.5,"Y",14.6,"1",3,1,185634,23,"H","","",.00995,0,353,.07,"",25.4,"","","","","","","ACA-F","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",94,"EC7-P927",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",165,20,99,"","","","102","L4","4","2",4500,9,4.64,40.5,"Y",14.6,"1",35,1,185633,23,"C","","",.09684,1.04,449,.1,"",19.9,"","","","","","","ACA-F","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",94,"EC7-P927",3,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",165,20,99,"","","","102","L4","4","2",4500,9,4.64,41,"Y",14.3,"1",2,31,185642,6,"C","","",.10665,.82,444,.1,"",19.9,"","","","","","","ACA-F","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",94,"EC7-P927",3,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",165,20,99,"","","","102","L4","4","2",4500,9,4.64,41,"Y",14.3,"1",3,31,185643,6,"H","","",.01868,0,342,.03,"",25.9,"","","","","","","ACA-F","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",94,"EF7-P921",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",173,8,20,99,"","","102","L4","4","2",4250,9,4.27,39.8,"Y",13.5,"1",2,31,185597,6,"C","","",.191,1.51,423,.15,"",20.9,"","","","","","","AFA-F","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",94,"EF7-P921",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",173,8,20,99,"","","102","L4","4","2",4250,9,4.27,39.8,"Y",13.5,"1",3,31,185598,6,"H","","",.043,.04,311,.01,"",28.6,"","","","","","","AFA-F","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",94,"EF7-P925",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",173,8,20,99,"","","102","L4","4","2",4500,9,4.64,40.5,"Y",14.6,"1",3,31,9000369,6,"H","","",.028,.02,345,.01,"",25.6,"","","","","","","AFA-F","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",94,"EF7-P925",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",173,8,20,99,"","","102","L4","4","2",4500,9,4.64,40.5,"Y",14.6,"1",31,31,9000368,6,"C","","",.123,1.01,453,.1,"",19.5,"","","","","","","AFA-F","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",94,"EF7-P925",4,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",173,8,20,99,"","","102","L4","4","2",4500,9,4.64,41,"Y",14.3,"1",3,31,185727,6,"H","","",.033,.02,333,.04,"",26.7,"","","","","","","AFA-F","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",94,"EF7-P925",4,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",173,8,20,99,"","","102","L4","4","2",4500,9,4.64,41,"Y",14.3,"1",21,31,185726,6,"C","","",.172,1.32,432,.15,"",20.5,"","","","","","","AFA-F","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",94,"EC7-P922",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",165,20,99,"","","","102","M5","4","2",4250,9,4.27,43.8,"Y",13.5,"1",2,31,185584,6,"C","","",.1143,1.13,457,.08,"",19.4,"","","","","","","ACM-F","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",94,"EC7-P922",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",165,20,99,"","","","102","M5","4","2",4250,9,4.27,43.8,"Y",13.5,"1",3,31,185585,6,"H","","",.02398,0,331,.01,"",26.9,"","","","","","","ACM-F","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",94,"EC7-P926",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",165,20,99,"","","","102","M5","4","2",4250,9,4.64,44.5,"Y",14.6,"1",2,1,185651,23,"C","","",.08295,1.03,475,.08,"",18.8,"","","","","","","ACM-F","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",94,"EC7-P926",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",165,20,99,"","","","102","M5","4","2",4250,9,4.64,44.5,"Y",14.6,"1",3,1,185652,23,"H","","",.01809,.01,357,.01,"",25.1,"","","","","","","ACM-F","WMTXT03.0G1G","",""
1998,490,"Mitsubishi Motors Corporation",94,"EF7-P920",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",173,8,20,99,"","","102","M5","4","2",4250,9,4.27,43.8,"Y",13.5,"1",2,31,185605,6,"C","","",.178,1.47,451,.11,"",19.6,"","","","","","","AFM-F","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",94,"EF7-P920",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",173,8,20,99,"","","102","M5","4","2",4250,9,4.27,43.8,"Y",13.5,"1",3,31,185606,6,"H","","",.046,.03,320,.01,"",27.8,"","","","","","","AFM-F","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",94,"EF7-P924",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",173,8,20,99,"","","102","M5","4","2",4250,9,4.64,44.5,"Y",14.6,"1",3,1,185711,6,"H","","",.029,.02,354,.04,"",25,"","","","","","","AFM-F","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",94,"EF7-P924",0,"MITSUBISHI MONTERO SPORT 4WD","T",181,"N",173,8,20,99,"","","102","M5","4","2",4250,9,4.64,44.5,"Y",14.6,"1",21,1,185710,6,"C","","",.203,1.82,470,.15,"",18.7,"","","","","","","AFM-F","WMTXT03.0GFG","",""
1998,490,"Mitsubishi Motors Corporation",97,"EF8-Q741",0,"MITSUBISHI MONTERO","T",181,"N",177,20,99,"","","","102","L4","4","2",4750,9,4.64,42.4,"Y",14.6,"1",3,1,1000462,6,"H","","",.066,.04,349,.02,"",25.5,"","","","","","","AFA-F","WMTXT03.0GFH",4,14.43
1998,490,"Mitsubishi Motors Corporation",97,"EF8-Q741",0,"MITSUBISHI MONTERO","T",181,"N",177,20,99,"","","","102","L4","4","2",4750,9,4.64,42.4,"Y",14.6,"1",21,1,1000461,6,"C","","",.164,1.45,477,.14,"",18.5,"","","","","","","AFA-F","WMTXT03.0GFH",4,14.43
1998,490,"Mitsubishi Motors Corporation",97,"EF8-Q743",0,"MITSUBISHI MONTERO","T",181,"N",177,20,99,"","","","102","L4","4","2",4750,9,4.88,42.2,"Y",15.6,"1",3,1,1000464,6,"H","","",.053,.02,354,.02,"",25.1,"","","","","","","AFA-F","WMTXT03.0GFH",4,14.42
1998,490,"Mitsubishi Motors Corporation",97,"EF8-Q743",0,"MITSUBISHI MONTERO","T",181,"N",177,20,99,"","","","102","L4","4","2",4750,9,4.88,42.2,"Y",15.6,"1",21,1,1000463,6,"C","","",.212,1.37,501,.18,"",17.7,"","","","","","","AFA-F","WMTXT03.0GFH",4,14.42
1998,490,"Mitsubishi Motors Corporation",97,"EF6-Q966",0,"MITSUBISHI MONTERO","T",181,"N",177,8,20,99,"","","102","M5","4","2",4750,9.5,4.63,46.6,"Y",15.2,"1",3,1,170839,6,"H","","",.04,.04,385,.07,"",23.2,"","","","","","","AFM-F","WMTXT03.0GFH","",""
1998,490,"Mitsubishi Motors Corporation",97,"EF6-Q966",0,"MITSUBISHI MONTERO","T",181,"N",177,8,20,99,"","","102","M5","4","2",4750,9.5,4.63,46.6,"Y",15.2,"1",21,1,170838,6,"C","","",.163,1.2,515,.1,"",17.3,"","","","","","","AFM-F","WMTXT03.0GFH","",""
1998,490,"Mitsubishi Motors Corporation",99,"EC8-Q947",0,"MITSUBISHI MONTERO","T",213,"N",197,20,99,"","","","102","L4","4","2",4750,9,4.27,37.9,"Y",14.9,"1",3,1,1000909,23,"H","","",.01402,.12,362,.02,"",24.2,"","","","","","","ACA-F","WMTXT03.5G2G",4,13.34
1998,490,"Mitsubishi Motors Corporation",99,"EF8-Q945",0,"MITSUBISHI MONTERO","T",213,"N",200,20,99,"","","","102","L4","4","2",4750,9,4.27,37,"N",15,"1",31,1,1000912,6,"C","","",.171,1.22,502,.2,"",17.6,"","","","","","","AFA-F","WMTXT03.5GFG",4,13.69
1998,490,"Mitsubishi Motors Corporation",99,"EF8-Q945",0,"MITSUBISHI MONTERO","T",213,"N",200,20,99,"","","","102","L4","4","2",4750,9,4.27,37,"Y",15,"1",3,1,1000916,6,"H","","",.078,.03,351,.03,"",25.3,"","","","","","","AFA-F","WMTXT03.5GFG",4,14.25
1998,492,"MITSUBISHI MOTORS AUSTRALIA LTD",1,"EB8-Y931",0,"DIAMANTE SEDAN","C",213,"N",210,8,20,99,"","","102","L4","F","2",3875,9,3.5,34.2,"Y",6.9,"1",3,1,1000995,6,"H","","",.02,.03,286,.01,"",31.4,"","","","","","","ABA","WMLXV03.5GBG",4,17.18
1998,492,"MITSUBISHI MOTORS AUSTRALIA LTD",1,"EB8-Y931",0,"DIAMANTE SEDAN","C",213,"N",210,8,20,99,"","","102","L4","F","2",3875,9,3.5,34.2,"Y",6.9,"1",21,1,9000005,6,"C","","",.108,.96,450,.13,"",19.7,"","","","","","","ABA","WMLXV03.5GBG",4,17.18
1998,540,"SUZUKI MOTOR CORPORATION",1,"94EDV-1",5,"METRO","C",61,"N",55,8,20,99,"","","102","M5","F","2",2125,9.5,4.39,50.8,"Y",7.5,"2",2,1,942907,6,"C","A",.35,.108,.69,185,.19,"",47.5,"","","","","","","FVCCM","WSKXV.993CNC","",12.51
1998,540,"SUZUKI MOTOR CORPORATION",1,"94EDV-1",5,"METRO","C",61,"N",55,8,20,99,"","","102","M5","F","2",2125,9.5,4.39,50.8,"Y",7.5,"2",3,1,942908,6,"H","A",.35,.042,.21,139,.02,"",63.5,"","","","","","","FVCCM","WSKXV.993CNC","",12.51
1998,540,"SUZUKI MOTOR CORPORATION",1,"94EDV-1",6,"METRO","C",61,"N",55,8,20,99,"","","102","M5","F","2",2125,9.5,4.39,50.8,"Y",7.5,"3",2,31,942909,6,"C","A",.65,.133,.97,176,.11,"",49.8,"","","","","","","FVCCM","WSKXV.993CNC","",12.51
1998,540,"SUZUKI MOTOR CORPORATION",1,"94EDV-1",6,"METRO","C",61,"N",55,8,20,99,"","","102","M5","F","2",2125,9.5,4.39,50.8,"Y",7.5,"3",3,31,942910,6,"H","A",.65,.029,.08,139,.02,"",63.6,"","","","","","","FVCCM","WSKXV.993CNC","",12.51
1998,540,"SUZUKI MOTOR CORPORATION",1,"95EDV-3",0,"METRO","C",61,"N",55,8,20,99,"","","102","M5","F","2",2125,9.5,4.39,50.8,"Y",7.5,"2",2,1,162557,23,"C","B",.35,.0707346,.54,191,.11,"",46.1,"","","","","","","CVBTM","WSKXV.993TNC","",12.51
1998,540,"SUZUKI MOTOR CORPORATION",1,"95EDV-3",0,"METRO","C",61,"N",55,8,20,99,"","","102","M5","F","2",2125,9.5,4.39,50.8,"Y",7.5,"2",3,1,162558,23,"H","B",.35,.0098193,.04,144,.06,"",61.3,"","","","","","","CVBTM","WSKXV.993TNC","",12.51
1998,540,"SUZUKI MOTOR CORPORATION",1,"95EDV-3",1,"METRO","C",61,"N",55,8,20,99,"","","102","M5","F","2",2125,9.5,4.39,50.8,"Y",7.5,"3",2,31,164911,23,"C","B",.65,.0351129,.26,176,.04,"",50.1,"","","","","","","CVBTM","WSKXV.993TNC","",12.51
1998,540,"SUZUKI MOTOR CORPORATION",1,"95EDV-3",1,"METRO","C",61,"N",55,8,20,99,"","","102","M5","F","2",2125,9.5,4.39,50.8,"Y",7.5,"3",3,31,164912,23,"H","B",.65,.0126475,.04,142,.03,"",62.2,"","","","","","","CVBTM","WSKXV.993TNC","",12.51
1998,540,"SUZUKI MOTOR CORPORATION",2,"98EDV-2",0,"METRO","C",79,"N",79,20,99,"","","","","A3","F","1",2375,9.5,3.68,55.2,"Y",7,"1",3,1,9000339,6,"H","","",.068,.82,200,.01,"",44.1,"","","","","","","FVCJA","WSKXV1.30CNA",4,14.32
1998,540,"SUZUKI MOTOR CORPORATION",2,"98EDV-2",0,"METRO","C",79,"N",79,20,99,"","","","","A3","F","1",2375,9.5,3.68,55.2,"Y",7,"1",21,1,9000338,6,"C","","",.056,.53,263,.04,"",33.7,"","","","","","","FVCJA","WSKXV1.30CNA",4,14.32
1998,540,"SUZUKI MOTOR CORPORATION",2,"98EDV-2",1,"METRO","C",79,"N",79,20,99,"","","","","A3","F","1",2250,9.5,3.68,55.2,"Y",7.3,"1",3,31,1003309,6,"H","","",.048,.16,198,.01,"",44,"","","","","","","FVCJA","WSKXV1.30CNA",4,13.6
1998,540,"SUZUKI MOTOR CORPORATION",2,"98EDV-2",1,"METRO","C",79,"N",79,20,99,"","","","","A3","F","1",2250,9.5,3.68,55.2,"Y",7.3,"1",21,31,1003308,6,"C","","",.067,.41,261,.11,"",33.4,"","","","","","","FVCJA","WSKXV1.30CNA",4,13.6
1998,540,"SUZUKI MOTOR CORPORATION",2,"98EDV-4",0,"METRO","C",79,"N",79,20,99,"","","","","A3","F","1",2375,9.5,3.68,55.2,"Y",7,"1",3,1,1003449,6,"H","","",.0289355,.33,197,0,"",44.2,"","","","","","","CVLKA","WSKXV1.30LNA",4,14.32
1998,540,"SUZUKI MOTOR CORPORATION",2,"98EDV-4",0,"METRO","C",79,"N",79,20,99,"","","","","A3","F","1",2375,9.5,3.68,55.2,"Y",7,"1",21,1,1003448,6,"C","","",.0423947,.58,262,.02,"",33.2,"","","","","","","CVLKA","WSKXV1.30LNA",4,14.32
1998,540,"SUZUKI MOTOR CORPORATION",2,"98EDV-4",1,"METRO","C",79,"N",79,20,99,"","","","","A3","F","1",2250,9.5,3.68,55.2,"Y",7.3,"1",3,31,1003295,6,"H","","",.0297188,.32,197,0,"",44.2,"","","","","","","CVLKA","WSKXV1.30LNA",4,13.6
1998,540,"SUZUKI MOTOR CORPORATION",2,"98EDV-4",1,"METRO","C",79,"N",79,20,99,"","","","","A3","F","1",2250,9.5,3.68,55.2,"Y",7.3,"1",21,31,1003294,6,"C","","",.0478842,.64,261,.02,"",33.3,"","","","","","","CVLKA","WSKXV1.30LNA",4,13.6
1998,540,"SUZUKI MOTOR CORPORATION",2,"98EDV-1",0,"METRO","C",79,"N",79,20,99,"","","","","M5","F","2",2375,9.5,3.52,40.8,"Y",7,"2",3,1,1003424,6,"H","B",.35,.033,.05,164,.03,"",54.2,"","","","","","","FVCJM","WSKXV1.30CNA",4,14.32
