MODEL_YEAR,MFR,MFR_CD,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Cnfg Num,Test Veh Displ (L),ACTUAL_TESTED_TESTGROUP,Vehicle Type,RATED_HP,NUM_CYLINDRS_ROTORS,ENGINE_CD,TESTED_TRANS_CD,TESTED_TRANS,# of Gears,TRANS_LOCKUP_YN,DRIVE_SYSTEM,DRIVE_SYSTEM_DESC,TOD_CD,TRANS_OVER_DRIVE,ETW,AXLE_RATIO,NV_RATIO,SIL_USAGE_CD,SIL_USAGE,TEST_NUMBER,Analytically Derived FE,TEST_PRC_CD,TEST_PROCEDURE,TEST_FUEL_CD,TEST_FUEL,TEST_CATEGORY,THC,CO,CO2,NOx,PM,RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,TARGET_COEF_A,TARGET_COEF_B,TARGET_COEF_C,SET_COEF_A,SET_COEF_B,SET_COEF_C,ATD_CODE,AFTERTREATMENT_DEVICE,POLICE_EMERG_VEH_YN,AVG_GRP_IND,AVG_WEIGHT_FACTOR,AVG_METHOD_CD,AVERAGING_METHOD
2009,Nissan,NSX,INFINITI,INFINITI G37 CONVERTIBLE JOURNEY,MLC290,1,3.7,9NSXV03.7GAB,Car,325,6,AV37DAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,33.4,1,Not eqipped,9NSX91000081,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0235016,0.3288072,427.0813718,0.0382555,,20.8,MPG,,,,,33.87,0.3357,0.01832,11.5,-0.0009,0.02063,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,INFINITI G37 CONVERTIBLE JOURNEY,MMB055,1,3.7,9NSXV03.7GAB,Car,325,6,AV37DAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,33.4,1,Not eqipped,9NSX10002474,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0315,0.5765,409,0.0232,,21.8,MPG,,,,,33.87,0.3357,0.01832,11.11,0.0791,0.01953,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,INFINITI G37 CONVERTIBLE JOURNEY,MMB055,1,3.7,9NSXV03.7GAB,Car,325,6,AV37DAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,33.4,1,Not eqipped,9NSX10002475,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0018,0.2788,251,0.0065,,35.5,MPG,,,,,33.87,0.3357,0.01832,11.11,0.0791,0.01953,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,INFINITI G37 CONVERTIBLE JOURNEY,MMB055,2,3.7,9NSXV03.7GAB,Car,325,6,AV37DAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,33.8,1,Not eqipped,9NSX10002476,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.027,0.4183,402,0.0158,,22.2,MPG,,,,,33.87,0.3357,0.01804,13.17,0.1033,0.01928,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,INFINITI G37 CONVERTIBLE JOURNEY,MMB055,2,3.7,9NSXV03.7GAB,Car,325,6,AV37DAA3,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,33.8,1,Not eqipped,9NSX10002477,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0025,0.0582,253,0.0028,,35.3,MPG,,,,,33.87,0.3357,0.01804,13.17,0.1033,0.01928,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB178,0,1.8,9NSXV01.8G1B,Car,122,4,AM18DAM2,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,3.93,46,1,Not eqipped,9NSX91000044,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0289397,0.2903575,293.6127552,0.0225841,,30.2,MPG,,,,,16.39,0.2969,0.02477,2.64,0.1095,0.02551,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB178,0,1.8,9NSXV01.8G1B,Car,122,4,AM18DAM2,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,3.93,46,1,Not eqipped,9NSX91000045,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0043197,0.1154134,214.9592265,0.0018363,,41.3,MPG,,,,,16.39,0.2969,0.02477,2.64,0.1095,0.02551,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB178,0,1.8,9NSXV01.8G1B,Car,122,4,AM18DAM2,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,3.93,46,1,Not eqipped,9NSX91000076,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0353056,0.4129405,289.0582119,0.0195274,,30.7,MPG,,,,,16.39,0.2969,0.02477,2.64,0.1095,0.02551,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB179,1,1.8,9NSXV01.8G1B,Car,122,4,AM18DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.7,1,Not eqipped,9NSX10000342,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0022,0.0969,209,0.0013,,42.7,MPG,,,,,34.24,-0.1608,0.02727,11.29,-0.0678,0.02564,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB179,1,1.8,9NSXV01.8G1B,Car,122,4,AM18DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.7,1,Not eqipped,9NSX10000344,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0025,0.1209,208,0.001,,42.9,MPG,,,,,34.24,-0.1608,0.02727,11.29,-0.0678,0.02564,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB179,1,1.8,9NSXV01.8G1B,Car,122,4,AM18DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.7,1,Not eqipped,9NSX10002393,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0257,0.1744,249,0.0167,,35.7,MPG,,,,,34.24,-0.1608,0.02727,11.29,-0.0678,0.02564,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB179,2,1.8,9NSXV01.8G1B,Car,122,4,AM18DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.6,1,Not eqipped,9NSX10000346,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.002,0.0752,209,0.001,,42.6,MPG,,,,,33.22,-0.1615,0.0275,9.45,-0.1237,0.02666,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB179,2,1.8,9NSXV01.8G1B,Car,122,4,AM18DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.6,1,Not eqipped,9NSX10000348,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0019,0.0817,206,0.0009,,43.2,MPG,,,,,33.22,-0.1615,0.0275,9.45,-0.1237,0.02666,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN CUBE 1.8 S,PPB179,2,1.8,9NSXV01.8G1B,Car,122,4,AM18DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.6,1,Not eqipped,9NSX10002394,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.027,0.1901,249,0.0163,,35.7,MPG,,,,,33.22,-0.1615,0.0275,9.45,-0.1237,0.02666,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWB105,2,2,9NSXV02.0G2A,Car,140,4,AM20DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX10000624,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0342,0.216,273,0.017,,32.7,MPG,,,,,46.96,-0.7161,0.03017,18.64,-0.5519,0.02702,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWB105,2,2,9NSXV02.0G2A,Car,140,4,AM20DAC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX10000625,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0026,0.1549,191,0.0005,,46.7,MPG,,,,,46.96,-0.7161,0.03017,18.64,-0.5519,0.02702,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWB105,3,2,9NSXV02.0G2A,Car,140,4,AM20DAC3,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX10001442,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0289,0.1394,261,0.0156,,34,MPG,,,,,46.96,-0.7161,0.03017,14.64,-0.469,0.02582,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWB105,3,2,9NSXV02.0G2A,Car,140,4,AM20DAC3,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX10001443,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0031,0.119,185,0.0017,,48,MPG,,,,,46.96,-0.7161,0.03017,14.64,-0.469,0.02582,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWE260,0,2,9NSXV02.0G2A,Car,140,4,AM20DAM1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.93,42.2,1,Not eqipped,9NSX01087125,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0042,0.1504,206,0.0015,,43.2,MPG,,,,,17.77,0.2992,0.02178,1.43,0.1782,0.02158,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWE260,0,2,9NSXV02.0G2A,Car,140,4,AM20DAM1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.93,42.2,1,Not eqipped,9NSX01087130,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0039,0.1437,207,0.0017,,43,MPG,,,,,17.77,0.2992,0.02178,1.43,0.1782,0.02158,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0S,AWE260,0,2,9NSXV02.0G2A,Car,140,4,AM20DAM1,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.93,42.2,1,Not eqipped,9NSX01088139,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0326,0.6302,287,0.0159,,30.9,MPG,,,,,17.77,0.2992,0.02178,1.43,0.1782,0.02158,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0SL,AWE255,0,2,9NSXV02.082A,Car,134,4,AM20DCC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX09010717,No,3,HWFE,23,CARB Phase II Gasoline,HWY,0.0003,0.1593,196,0.0011,,44.5,MPG,,,,,46.96,-0.7161,0.03017,20.62,-0.5361,0.02654,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0SL,AWE255,0,2,9NSXV02.082A,Car,134,4,AM20DCC1,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX09010718,No,25,California fuel 2-day exhaust (w/can load),23,CARB Phase II Gasoline,FTP,0.0071,0.1486,280,0.01,,31.1,MPG,,,,,46.96,-0.7161,0.03017,20.62,-0.5361,0.02654,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0SL,AWE255,1,2,9NSXV02.082A,Car,134,4,AM20DCC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX10001447,No,25,California fuel 2-day exhaust (w/can load),23,CARB Phase II Gasoline,FTP,0.0061,0.0681,270,0.0101,,32.2,MPG,,,,,46.96,-0.7161,0.03017,20.01,-0.555,0.02669,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN SENTRA 2.0SL,AWE255,1,2,9NSXV02.082A,Car,134,4,AM20DCC2,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,5.41,29.8,1,Not eqipped,9NSX10001448,No,3,HWFE,23,CARB Phase II Gasoline,HWY,0.001,0.0919,189,0.0008,,46,MPG,,,,,46.96,-0.7161,0.03017,20.01,-0.555,0.02669,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN VERSA 1.6 Sedan,KJEB91,1,1.6,9NSXV01.6G4A,Car,102,4,HR16DE,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,2875,4.07,42.5,1,Not eqipped,9NSX09011096,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0011,0.0578,191,0.0022,,46.5,MPG,,,,,23.29,0.2418,0.01978,13.4,-0.3624,0.02426,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN VERSA 1.6 Sedan,KJEB91,1,1.6,9NSXV01.6G4A,Car,102,4,HR16DE,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,2875,4.07,42.5,1,Not eqipped,9NSX09011097,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0356,0.2815,270,0.0048,,32.9,MPG,,,,,23.29,0.2418,0.01978,13.4,-0.3624,0.02426,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN VERSA 1.6 Sedan,KJEB92,0,1.6,9NSXV01.6G4A,Car,102,4,HR16DE,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,2875,4.07,49.9,1,Not eqipped,9NSX09011016,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007,0.0548,188,0.0068,,47.3,MPG,,,,,18.68,0.235,0.02011,6.46,0.1444,0.01995,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN VERSA 1.6 Sedan,KJEB92,0,1.6,9NSXV01.6G4A,Car,102,4,HR16DE,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,2875,4.07,49.9,1,Not eqipped,9NSX09011036,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0236,0.2322,268,0.0122,,33.1,MPG,,,,,18.68,0.235,0.02011,6.46,0.1444,0.01995,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN VERSA 1.8SL,KJEC06,3,1.8,9NSXV01.8G1A,Car,122,4,AM18DAC4,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.5,1,Not eqipped,9NSX10001445,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0288,0.2028,248,0.0093,,35.8,MPG,,,,,41.15,-0.4427,0.02592,14.64,-0.302,0.02368,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,NISSAN VERSA 1.8SL,KJEC06,3,1.8,9NSXV01.8G1A,Car,122,4,AM18DAC4,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,5.47,33.5,1,Not eqipped,9NSX10001446,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.003,0.0913,187,0.0012,,47.5,MPG,,,,,41.15,-0.4427,0.02592,14.64,-0.302,0.02368,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,PATHFINDER SE 4X2,STE248,2,4,9NSXT04.0G6A,Truck,266,6,AQ40DAA3,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.13,30.2,1,Not eqipped,9NSX10004908,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0261,0.3613,468,0.011,,19,MPG,,,,,38.83,0.5422,0.02367,23.45,-0.1208,0.02965,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,PATHFINDER SE 4X2,STE248,2,4,9NSXT04.0G6A,Truck,266,6,AQ40DAA3,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.13,30.2,1,Not eqipped,9NSX10005066,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.002,0.06,288,0.0023,,30.9,MPG,,,,,38.83,0.5422,0.02367,23.45,-0.1208,0.02965,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,PATHFINDER SE 4X2,STE341,2,4,9NSXT04.0G6B,Truck,266,6,AQ40DFA3,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.13,30.2,1,Not eqipped,9NSX10004910,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0362,0.3318,465,0.0088,,19.1,MPG,,,,,38.83,0.5422,0.02367,19.82,0.01,0.02772,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,PATHFINDER SE 4X2,STE341,2,4,9NSXT04.0G6B,Truck,266,6,AQ40DFA3,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4750,3.13,30.2,1,Not eqipped,9NSX10005067,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0045,0.06,288,0.0023,,30.9,MPG,,,,,38.83,0.5422,0.02367,19.82,0.01,0.02772,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE LWB,SHB033,24,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005011,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0385,0.7084,570,0.0043,,15.6,MPG,,,,,37.72,0.7954,0.03128,20.56,-0.0241,0.03758,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE LWB,SHB033,24,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005012,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0033,0.0987,357,0.0129,,24.9,MPG,,,,,37.72,0.7954,0.03128,20.56,-0.0241,0.03758,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE LWB,SHB033,25,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005062,No,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0158,0.3078,553,0.0038,,11.4,MPG,,,,,37.72,0.7954,0.03128,20.56,-0.0241,0.03758,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE LWB,SHB033,25,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAE,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10005063,No,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.0014,0.0553,342,0.0088,,18.4,MPG,,,,,37.72,0.7954,0.03128,20.56,-0.0241,0.03758,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE LWB,SHB035,7,5.6,9NSXT05.6G9A,Truck,317,8,AK56DAAC,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10004960,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0428,0.6776,565,0.0128,,15.7,MPG,,,,,37.72,0.7954,0.03128,21.26,-0.0621,0.03835,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE LWB,SHB035,7,5.6,9NSXT05.6G9A,Truck,317,8,AK56DAAC,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10004961,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0026,0.1192,356,0.0023,,25,MPG,,,,,37.72,0.7954,0.03128,21.26,-0.0621,0.03835,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJB272,4,5.6,9NSXT05.6G9A,Truck,317,8,AK56DAAB,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10004967,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0422,0.5424,549,0.0103,,16.2,MPG,,,,,34.46,0.7373,0.03385,18.48,-0.1177,0.04054,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJB272,4,5.6,9NSXT05.6G9A,Truck,317,8,AK56DAAB,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10004968,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0037,0.084,352,0.0035,,25.3,MPG,,,,,34.46,0.7373,0.03385,18.48,-0.1177,0.04054,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJB272,5,5.6,9NSXT05.6G9A,Truck,317,8,AK56DAAB,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10004965,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0492,0.7001,561,0.0161,,15.8,MPG,,,,,34.75,0.741,0.03212,21.26,-0.1699,0.03976,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJB272,5,5.6,9NSXT05.6G9A,Truck,317,8,AK56DAAB,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10004966,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0039,0.0727,361,0.0052,,24.7,MPG,,,,,34.75,0.741,0.03212,21.26,-0.1699,0.03976,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJB272,6,5.6,9NSXT05.6G9A,Truck,317,8,AK56DAAB,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10004963,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0425,0.4906,563,0.0092,,15.8,MPG,,,,,35.97,0.7926,0.031,17.68,-0.0783,0.0382,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJB272,6,5.6,9NSXT05.6G9A,Truck,317,8,AK56DAAB,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.1,1,Not eqipped,9NSX10004964,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0044,0.1049,363,0.0033,,24.5,MPG,,,,,35.97,0.7926,0.031,17.68,-0.0783,0.0382,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,22,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005064,No,21,Federal fuel 2-day exhaust (w/can load),38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.0237,0.2604,539,0.0019,,11.7,MPG,,,,,34.46,0.7373,0.03385,18.9,-0.1432,0.04021,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,22,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005065,No,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.002,0.0578,340,0.0047,,18.5,MPG,,,,,34.46,0.7373,0.03385,18.9,-0.1432,0.04021,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,23,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005120,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,,,,,,15.6,MPG,,,,,34.75,0.741,0.03212,34.75,0.741,0.03212,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,NISSAN,TITAN KING-5.6LE SWB,SJE208,23,5.6,9NSXT05.6G9B,Truck,317,8,AK56DAAD,A,Automatic,5,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5500,2.94,26.2,1,Not eqipped,9NSX10005121,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,,,,,,25.1,MPG,,,,,34.75,0.741,0.03212,34.75,0.741,0.03212,TWC,Three-way catalyst,N,,,N,No averaging
